n_unique_values,std_dev,max_relative_frequency,norm_entropy,min_value,max_value,range_value,shannon_entropy,simpson_index,skewness_probs,kurtosis_probs,dispersion_index,uniformity,top2_ratio,top3_ratio,variable,dataset,type
4,0.78812135156434,0.532390446167391,0.829845023026622,1,4,3,1.15040947602521,0.626309434877155,0.470092348997759,-1.90704089827909,0.164920753497127,0.829845023026622,0.791741217233251,0.921388202550339,COMBOL,AVQ2021,O
4,0.804025375016839,0.505410241117833,0.845148594791028,1,4,3,1.1716247312672,0.640057475177773,0.36869072886054,-2.03236622071279,0.146590033096303,0.845148594791028,0.793814432989691,0.902814461389907,SERINF,AVQ2021,O
4,0.577038024817219,0.688279230922155,0.604972120694132,1,4,3,0.838669439553017,0.469415924835744,0.569703450028242,-1.82618067738548,0.374112100219008,0.604972120694132,0.915196955496862,0.987333503734628,SICURET,AVQ2021,O
5,0.919499329518135,0.401013224554247,0.804383155708674,1,5,4,1.29460474692092,0.695765988242772,0.0226187561280232,-2.02434752403444,0.130292514696536,0.804383155708674,0.70811676206768,0.91767002215058,SPORCO,AVQ2021,O
5,1.10294222129222,0.400377217799417,0.8578297821614,1,5,4,1.38062377382564,0.72085036461801,0.148451029950117,-1.6289623260468,0.0989370442274869,0.8578297821614,0.649494484286247,0.844595039147312,PARCH,AVQ2021,O
5,1.11207030425638,0.351996841897493,0.907453815714317,1,5,4,1.46049057479361,0.744141506241745,0.0719957031488628,-1.98582494957652,0.0698231171978192,0.907453815714317,0.627014935193105,0.82830010746321,COLMP,AVQ2021,O
5,0.957229937703032,0.361361493080685,0.827684028883081,1,5,4,1.33210605560063,0.714116921534838,-0.204107817746946,-2.03633260900087,0.107353848081453,0.827684028883081,0.652959624536702,0.903283110730969,TRAF,AVQ2021,O
5,0.988397685825685,0.369322543149769,0.860557641553668,1,5,4,1.38501409415135,0.721376765057772,-0.0365496521918847,-2.06695432062458,0.0982790436777849,0.860557641553668,0.658968791806478,0.884509945829769,INQAR,AVQ2021,O
5,0.924401665068117,0.405267890431388,0.807916600158594,1,5,4,1.3002916063801,0.697456349925089,0.0426600352874503,-1.97255246399651,0.128179562593639,0.807916600158594,0.701318069171217,0.912669693181569,RUMORE,AVQ2021,O
5,0.887282411574878,0.429304559510494,0.797711432571037,1,5,4,1.28386702276194,0.67666325262386,0.255692118357256,-2.08987577285131,0.154170934220176,0.797711432571037,0.767353115336535,0.911309954602276,CRIM,AVQ2021,O
5,0.861850114984626,0.440357918284098,0.745224285466637,1,5,4,1.19939221829662,0.649277955046264,0.241825595642438,-2.16291270348369,0.18840255619217,0.745224285466637,0.813299120556177,0.937715200561441,ODSGR,AVQ2021,O
5,0.967289949894113,0.368905849069018,0.815595693296775,1,5,4,1.3126506300098,0.703864345255311,-0.0806204907914417,-2.10590000945982,0.120169568430862,0.815595693296775,0.698971423558567,0.911200298265237,ILLSTR,AVQ2021,O
5,1.05881410474652,0.29646687282058,0.879811830383787,1,5,4,1.41600251562771,0.747040782565185,-0.664645119310167,-1.3912979452673,0.0661990217935189,0.879811830383787,0.586156984012106,0.795293550014255,CONPAV,AVQ2021,O
2,0.416596220872569,0.776498453845648,0.766509877588616,1,2,1,0.531304160521898,0.347097210041933,0,0,0.305805579916135,0.766509877588616,1,1,PARCHI,AVQ2021,N
2,0.379323254835588,0.825756080443889,0.667321594019398,1,2,1,0.462552081421314,0.287765952107669,0,0,0.424468095784661,0.667321594019398,1,1,TERRAZ,AVQ2021,N
2,0.495075876613373,0.570037502467268,0.985799783589164,3,4,1,0.683304340591433,0.490189496496295,0,0,0.0196210070074101,0.985799783589164,1,1,GARDEN,AVQ2021,N
2,0.40027774869287,0.799642948227493,0.722641623928108,1,2,1,0.500897004181029,0.320428207155072,0,0,0.359143585689856,0.722641623928108,1,1,COMPOST,AVQ2021,N
2,0.452156482291733,0.713465586528035,0.864202342445679,1,2,1,0.599019417099522,0.408864886736484,0,0,0.182270226527032,0.864202342445679,1,1,HACOMP,AVQ2021,N
2,0.500035837683593,0.504452359750668,0.999942800692567,1,2,1,0.693107533021268,0.499960352985301,0,0,7.92940293974683e-5,0.999942800692567,1,1,AGECOMP,AVQ2021,N
2,0.499905239152663,0.510011623571726,0.999710770502587,1,2,1,0.692946701949279,0.499799534786916,0,0,4.0093042616777e-4,0.999710770502587,1,1,TELEF,AVQ2021,N
2,0.490555775950678,0.596774887121049,0.972805929834319,1,2,1,0.674297687496654,0.481269242445416,0,0,0.0374615151091673,0.972805929834319,1,1,NELENC,AVQ2021,N
2,0.253151114065747,0.931179682873873,0.361505804627861,1,2,1,0.250576729233856,0.128168162153572,0,0,0.743663675692856,0.361505804627861,1,1,RISCAL,AVQ2021,N
3,0.500063470183844,0.744176735203373,0.668593836876119,1,3,2,0.734525405319866,0.41059537532023,0.365492532256161,-2.33333333333333,0.384106937019655,0.668593836876119,0.910054405426411,1,TRISC,AVQ2021,N
4,0.67380758523814,0.637154543194812,0.703687727154153,1,4,3,0.975518328143074,0.533004485052024,0.579187610476173,-1.80086633276203,0.289327353263968,0.703687727154153,0.853004316091564,0.96913203624613,SODACQUA,AVQ2021,O
4,0.698828976131118,0.562312159627596,0.72185960087286,1,4,3,1.0007098942103,0.571206028233853,0.26709715537676,-2.10701347114305,0.238391962354862,0.72185960087286,0.885182925451382,0.972273066232798,AGFORN,AVQ2021,O
4,0.713336827508379,0.585700404492351,0.747378758435419,1,4,3,1.03608695843981,0.575120687047274,0.457319329366304,-1.88525087921188,0.233172417270301,0.747378758435419,0.839604094637652,0.967256457189343,AGPRESS,AVQ2021,O
4,0.753632646687366,0.571057329446591,0.792220773169095,1,4,3,1.09825119060636,0.599174085550241,0.54337417593987,-1.78419735585087,0.201101219266345,0.792220773169095,0.767224820916096,0.951234944523535,AGODOR,AVQ2021,O
4,0.714598405668037,0.617811221838067,0.750278173048979,1,4,3,1.04010640056913,0.559726974726633,0.630525941443745,-1.75259978737461,0.253697367031156,0.750278173048979,0.801030438614331,0.951596501932072,AGLETTUR,AVQ2021,O
4,0.686787371901876,0.648995548324407,0.714986416330425,1,4,3,0.991181637236187,0.529358322628168,0.661892160865013,-1.73492460886911,0.294188903162443,0.714986416330425,0.805934060967618,0.957675185863105,AGFATTUR,AVQ2021,O
4,0.798716738364694,0.537839242537229,0.833249722630394,1,4,3,1.15512939188723,0.625905047758524,0.526963071540722,-1.86203079654723,0.165459936321968,0.833249722630394,0.783924253722911,0.913429597993356,AGBOLLET,AVQ2021,O
2,0.29901529670538,0.900739083711648,0.466648365893421,1,2,1,0.32345599913193,0.178816373571898,0,0,0.642367252856204,0.466648365893421,1,1,FOGNA,AVQ2021,N
2,0.499954206113047,0.507160558808694,0.999852050598518,1,2,1,0.693044629849442,0.499897452795094,0,0,2.0509440981103e-4,0.999852050598518,1,1,SPEAB,AVQ2021,N
2,0.316717916517011,0.886900453977235,0.509194911201161,3,4,1,0.352947017054556,0.200616077424418,0,0,0.598767845151163,0.509194911201161,1,1,ABIPIC,AVQ2021,N
2,0.377676270592995,0.82766410070838,0.66302053318637,5,6,1,0.459570813231484,0.285272474213937,0,0,0.429455051572125,0.66302053318637,1,1,ABLONF,AVQ2021,N
2,0.298013331652543,0.901484746803518,0.464271310465335,7,8,1,0.321808349863918,0.177619996168231,0,0,0.644760007663539,0.464271310465335,1,1,ACQUA,AVQ2021,N
2,0.208129238111769,0.954624207732965,0.266418975637213,1,2,1,0.184667561810603,0.0866336594863479,0,0,0.826732681027304,0.266418975637213,1,1,ABICC,AVQ2021,N
4,0.827608192521674,0.350623330365094,0.819734130512616,1,4,3,1.13639280274716,0.671083311064927,-0.718587345451501,-1.70978350340589,0.105222251913431,0.819734130512616,0.687221727515583,0.991540516473731,ERACQ,AVQ2021,O
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,SIACQ,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,ACQBRU,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,NOACQ,AVQ2021,N
5,0.66509857231889,0.783779634625085,0.457554998871711,1,5,4,0.736406362207874,0.363840122625707,1.01401071848265,-0.997783470086301,0.545199846717867,0.457554998871711,0.922319450841064,0.968177730991074,GODAB,AVQ2021,N
4,0.432258805604857,0.863565585455183,0.334363427968281,1,4,3,0.463526134757144,0.240311072131105,0.716980143755431,-1.71185116574054,0.679585237158526,0.334363427968281,0.980503103274338,0.996534859749545,FARMA,AVQ2021,O
4,0.72761253071856,0.507379871482773,0.728996159033486,1,4,3,1.01060326454618,0.596129156842562,0.0514326717629841,-2.22214981237659,0.205161124209917,0.728996159033486,0.870693247362765,0.990481829944952,PRSOC,AVQ2021,O
4,0.502833562567697,0.812619251266531,0.418007351898327,1,4,3,0.579481234843308,0.314573680617043,0.684301096385999,-1.73744782234192,0.580568425843943,0.418007351898327,0.968550562537009,0.995833059192491,UFFPO,AVQ2021,O
4,0.623255554052389,0.708533456148431,0.556214990967494,1,4,3,0.771077705548588,0.439260089454031,0.55353627960931,-1.85097713880784,0.414319880727959,0.556214990967494,0.947255301883896,0.986687720683378,POLICE,AVQ2021,O
4,0.603880103125897,0.713818891593745,0.547811785056741,1,4,3,0.759428388579181,0.434568410475334,0.56573838795942,-1.83676844333154,0.420575452699555,0.547811785056741,0.945281487817181,0.992916200627234,UFFCOM,AVQ2021,O
4,0.511725511348168,0.816062460249578,0.415870511082384,1,4,3,0.576518944469555,0.309907847605963,0.687519391116587,-1.73517450980466,0.586789536525383,0.415870511082384,0.969471675768143,0.992916200627234,MERCAT,AVQ2021,O
4,0.574609016903807,0.756650656841459,0.500917896741617,1,4,3,0.694419655636939,0.387564008168167,0.63338663109689,-1.7785805524899,0.483247989109111,0.500917896741617,0.95190473057438,0.993771520056144,SMERC,AVQ2021,O
4,0.657088705941982,0.601815908941378,0.588658515133215,1,4,3,0.816053980154384,0.506412441273382,0.215854032889555,-2.19315738839143,0.32478341163549,0.588658515133215,0.963155470754655,0.990525692479768,CRARIF,AVQ2021,O
4,0.705320455645485,0.540232910059872,0.653256687468656,1,4,3,0.905606062201656,0.546484008111276,0.0898507471786683,-2.32922900881427,0.271354655851632,0.653256687468656,0.939689014628155,0.981687391714367,CERACQ,AVQ2021,O
2,0.441277243909741,0.735114152246858,0.834030043812009,1,2,1,0.578105573370581,0.389442670826482,0,0,0.221114658347036,0.834030043812009,1,1,POAPO,AVQ2021,N
6,2.39861132727043,0.537237078997058,0.55990529427865,1,24,23,1.00321561289469,0.561443843042074,0.637048084483772,-1.70179276337736,0.326267388349511,0.55990529427865,0.922298335748474,0.947262108637422,R_CARTA,AVQ2021,N
6,2.25258930616137,0.470366782616353,0.57326652886324,1,24,23,1.02715573148221,0.576556461293443,0.538229219999711,-1.95194583285969,0.308132246447868,0.57326652886324,0.917903218704592,0.944388181938268,R_VETRO,AVQ2021,N
6,2.43561477415413,0.471998406233398,0.71168056643616,1,24,23,1.27516039397758,0.667216599193775,0.602464789754011,-1.45674791669254,0.19934008096747,0.71168056643616,0.762418098105189,0.897202054188065,R_FARM,AVQ2021,N
6,2.2233701753113,0.479734528988724,0.692851056332129,1,24,23,1.24142244094775,0.656536944111438,0.599903129208713,-1.49420221012266,0.212155667066275,0.692851056332129,0.778700168693954,0.917406552428305,R_BAT,AVQ2021,N
6,2.03039166904,0.452324090044669,0.675644044176723,1,24,23,1.21059161398118,0.641541489045983,0.518265687943716,-1.87477184278766,0.230150213144821,0.675644044176723,0.829087612224139,0.926319048250851,R_LATAL,AVQ2021,N
6,1.89125068510141,0.532713164623931,0.565699059400125,1,24,23,1.01359664641358,0.566517514528125,0.632065330000288,-1.70923376775939,0.32017898256625,0.565699059400125,0.916894453751874,0.94700643682215,R_PLAS,AVQ2021,N
6,1.80150674723341,0.51034680550653,0.622342460834478,1,24,23,1.11508799730287,0.603117132102126,0.6270182494359,-1.67075041046109,0.276259441477449,0.622342460834478,0.870477409106954,0.943522767384398,R_RORG,AVQ2021,N
6,2.19188185025183,0.438364682107881,0.775352139896919,1,24,23,1.38924453864654,0.70955737828639,0.559343801696413,-1.2155970479259,0.148531146056332,0.775352139896919,0.660633785614355,0.817658946059381,R_TESSILI,AVQ2021,N
6,1.50076392417675,0.865269903869855,0.309257169677841,1,24,23,0.554114462196939,0.244618115929834,1.34510278365613,-0.109488137849715,0.7064582608842,0.309257169677841,0.929800345082573,0.978210500369731,R_ALT,AVQ2021,N
4,0.62602294130588,0.639434833801286,0.658192455686804,1,4,3,0.91244848985027,0.516004864893657,0.479270555842298,-1.90199502861404,0.311993513475124,0.658192455686804,0.900250581167165,0.98267065181294,SODPOAPO,AVQ2021,O
3,0.568172797297304,0.617518696405465,0.770023068551645,1,3,2,0.845956805668764,0.515690657857597,0.0722551157029413,-2.33333333333333,0.226464013213604,0.770023068551645,0.93089457639757,1,ECOSTAZ,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,ECOCAR,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,ECOVET,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,ECOPLA,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,ECOPNE,AVQ2021,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,ECOMET,AVQ2021,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,ECOLEG,AVQ2021,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,ECOFAR,AVQ2021,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,ECOBAT,AVQ2021,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,ECOING,AVQ2021,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,ECOINE,AVQ2021,N
1,0,1,0,11,11,0,0,0,0,0,NA,0,1,1,ECOELE,AVQ2021,N
1,0,1,0,12,12,0,0,0,0,0,NA,0,1,1,ECOOLI,AVQ2021,N
1,0,1,0,13,13,0,0,0,0,0,NA,0,1,1,ECOINF,AVQ2021,N
1,0,1,0,14,14,0,0,0,0,0,NA,0,1,1,ECOPOT,AVQ2021,N
1,0,1,0,15,15,0,0,0,0,0,NA,0,1,1,ECOTESS,AVQ2021,N
1,0,1,0,16,16,0,0,0,0,0,NA,0,1,1,ECOALT,AVQ2021,N
6,1.06755345852675,0.804724739406003,0.418581624408726,1,6,5,0.749997589179197,0.340555460053656,1.33478984226472,-0.126416032336445,0.591333447935613,0.418581624408726,0.88402912367084,0.951966895395736,NOECO,AVQ2021,N
2,0.254082687622172,0.930631401188675,0.363562955673058,1,2,1,0.25200263768082,0.129113192620557,0,0,0.741773614758885,0.363562955673058,1,1,CAMAB,AVQ2021,N
2,0.29872988333543,0.900952066738936,0.465970327816734,1,2,1,0.322986018950763,0.178474880355552,0,0,0.643050239288896,0.465970327816734,1,1,PCAMAB,AVQ2021,N
2,0.362106424107066,0.844792420553984,0.622720281905805,1,2,1,0.431636807680503,0.262236373457049,0,0,0.475527253085901,0.622720281905805,1,1,ASSCA,AVQ2021,N
2,0.211732256685744,0.952957431409961,0.273698620433604,1,2,1,0.1897134270767,0.0896591306609806,0,0,0.820681738678039,0.273698620433604,1,1,COLFAGG,AVQ2021,N
2,0.093135349662822,0.991249424304231,0.0723915061581226,1,2,1,0.0501779683899906,0.0173480062415241,0,0,0.965303987516952,0.0723915061581226,1,1,BABYSAGG,AVQ2021,N
2,0.125175598679863,0.984077899861833,0.117886811867235,1,2,1,0.0817129112709749,0.0313371737307142,0,0,0.937325652538571,0.117886811867235,1,1,ASSANZAGG,AVQ2021,N
38,11.9736126135303,0.25034965034965,0.742087112020245,0,99,99,2.69940580799617,0.892605017360262,3.18450083403168,11.5745520440192,0.0832705227110822,0.742087112020245,0.38041958041958,0.468997668997669,HCOLF,AVQ2021,S
19,12.0588740402181,0.543859649122807,0.636437653245222,0,52,52,1.87395183402445,0.685108761879636,3.52315050580127,11.4450474729194,0.276829640238162,0.636437653245222,0.619047619047619,0.681704260651629,HBABYS,AVQ2021,S
50,23.9915497615328,0.28099173553719,0.771566861071675,0,99,99,3.01838731073837,0.898022296594798,5.22497068255587,30.2452205819593,0.0836507177604097,0.771566861071675,0.355371900826446,0.40771349862259,HASANZ,AVQ2021,S
2,0.338165048829349,0.868302739215299,0.562074623741698,1,2,1,0.38960044071085,0.228706184573015,0,0,0.542587630853971,0.562074623741698,1,1,AVVOC,AVQ2021,N
2,0.296083146323173,0.902910279185034,0.459701748065244,3,4,1,0.318640970569902,0.175326613854076,0,0,0.649346772291848,0.459701748065244,1,1,NOTAIO,AVQ2021,N
2,0.485886893755542,0.617979253021032,0.959456718905252,5,6,1,0.665044719578472,0.472161791713199,0,0,0.0556764165736028,0.959456718905252,1,1,COMMER,AVQ2021,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,NOMOD,AVQ2021,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,COMFAM,AVQ2021,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,NONPAG,AVQ2021,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,PAGAM,AVQ2021,N
2,0.487904037222304,0.609338333662302,0.965225217819332,1,2,1,0.669043138336829,0.476090257583902,0,0,0.0478194848321958,0.965225217819332,1,1,LAVST,AVQ2021,N
3,0.15198109935912,0.979016700259142,0.0959784420259938,1,3,2,0.105443095856977,0.0411207604440457,0.384386921335361,-2.33333333333333,0.938318859333931,0.0959784420259938,0.999136193492658,1,NLAVST,AVQ2021,S
2,0.112065198371023,0.987279864903393,0.0983294738293922,3,4,1,0.0681567975507861,0.0251166665194624,0,0,0.949766666961075,0.0983294738293922,1,1,LAVATR,AVQ2021,N
2,0.169944484282647,0.970233467356776,0.193219676070103,1,2,1,0.133929673696698,0.0577609723552472,0,0,0.884478055289506,0.193219676070103,1,1,NLAVAT,AVQ2021,S
2,0.398143636445906,0.802465074456653,0.716970465148946,5,6,1,0.496966056462744,0.317029757467863,0,0,0.365940485064274,0.716970465148946,1,1,VIDER,AVQ2021,N
3,0.206791078130563,0.966195930167908,0.144601903300279,1,3,2,0.158861427930484,0.065531997785841,0.38385721050629,-2.33333333333333,0.901702003321239,0.144601903300279,0.996552874457912,1,NVIDERM,AVQ2021,O
2,0.385221122191446,0.818760006140755,0.68278218874609,7,8,1,0.473268549065901,0.296784116970292,0,0,0.406431766059416,0.68278218874609,1,1,VIDEO,AVQ2021,N
4,0.33849020546332,0.947995139732685,0.174953008851988,1,4,3,0.242536369632469,0.0996981673603227,0.747578654490769,-1.6891634648506,0.867069110186237,0.174953008851988,0.986998784933171,0.994289185905225,NVIDEO,AVQ2021,S
2,0.482093927995252,0.632629339649538,0.948631800642649,1,2,1,0.657541458004957,0.464818916528255,0,0,0.0703621669434904,0.948631800642649,1,1,DVD,AVQ2021,N
3,0.28309340554128,0.941109717493878,0.226093308031382,1,3,2,0.248388886588901,0.111709477919564,0.382189788801545,-2.33333333333333,0.832435783120654,0.226093308031382,0.991399390790181,1,NDVDM,AVQ2021,O
2,0.480583369668677,0.638002500164484,0.944328781885163,3,4,1,0.654558832685308,0.461910619896703,0,0,0.0761787602065942,0.944328781885163,1,1,HIFI,AVQ2021,N
3,0.293898962364133,0.933668829200267,0.245338808333454,1,3,2,0.269532229722323,0.124850660734425,0.381029507419672,-2.33333333333333,0.812724008898362,0.245338808333454,0.991450918571515,1,NHIFIM,AVQ2021,O
2,0.139780275926517,0.980064477926179,0.14107836452689199,5,6,1,0.0977880706098232,0.0390761940669297,0,0,0.921847611866141,0.14107836452689199,1,1,TELCOL,AVQ2021,N
6,0.923220124323741,0.403522170807314,0.696472934744398,1,6,5,1.24791197588933,0.675367637533421,0.307509861085647,-1.99715590918137,0.189558834959895,0.696472934744398,0.761265106249158,0.937800440271351,NTELCO,AVQ2021,S
2,0.476146562982064,0.652608724258175,0.931716640096139,7,8,1,0.645816762163424,0.453421154560585,0,0,0.0931576908788306,0.931716640096139,1,1,ANTEPA,AVQ2021,N
2,0.113027573789533,0.987058080808081,0.0997190856847413,1,2,1,0.0691200030903941,0.0255488518390981,0,0,0.948902296321804,0.0997190856847413,1,1,NANTEPA,AVQ2021,S
2,0.498422864864353,0.539750422176898,0.995435991665298,1,2,1,0.689983651050694,0.496839807873517,0,0,0.00632038425296638,0.995435991665298,1,1,CLIMAT,AVQ2021,N
4,0.835507499486325,0.544124654531593,0.772035679153226,1,4,3,1.07026870859348,0.598641228364166,0.306038096546829,-2.04126378421418,0.201811695514445,0.772035679153226,0.844896597731821,0.959830363099209,NCLIMAT,AVQ2021,S
2,0.490881356231242,0.595083009847139,0.973754281022019,3,4,1,0.674955034448589,0.481918442476818,0,0,0.0361631150463646,0.973754281022019,1,1,BIC,AVQ2021,N
6,1.19255645193704,0.371858185302572,0.798434437627954,1,6,5,1.43060246417766,0.723981351347741,0.285473117870046,-1.90281618962947,0.131222378382711,0.798434437627954,0.685965946782634,0.849819414756394,NBIC,AVQ2021,S
2,0.367188366512809,0.839375397504222,0.635801710390313,5,6,1,0.440704162952236,0.269648679137703,0,0,0.460702641724594,0.635801710390313,1,1,MOTOR,AVQ2021,N
4,0.352619718420976,0.891452758055707,0.270768445096498,1,4,3,0.375364768606476,0.195163749444082,0.725501467040165,-1.70538927401379,0.739781667407891,0.270768445096498,0.99194429273621,0.998907700709994,NMOTOR,AVQ2021,S
